commodity,date,price,region,source
bangalore,2012-06-01,688.0,india,fao
bangalore,2012-07-01,784.0,india,fao
bangalore,2012-08-01,870.0,india,fao
bangalore,2012-09-01,782.0,india,fao
bangalore,2012-10-01,987.0,india,fao
bangalore,2012-11-01,1468.0,india,fao
bangalore,2012-12-01,1524.0,india,fao
bangalore,2013-01-01,1551.0,india,fao
bangalore,2013-02-01,1537.0,india,fao
bangalore,2013-03-01,1123.0,india,fao
bangalore,2013-04-01,1026.0,india,fao
bangalore,2013-05-01,1149.0,india,fao
bangalore,2013-06-01,1517.0,india,fao
bangalore,2013-07-01,2241.0,india,fao
bangalore,2013-08-01,3319.0,india,fao
bangalore,2013-09-01,3196.0,india,fao
bangalore,2013-10-01,3430.0,india,fao
bangalore,2013-11-01,2709.0,india,fao
bangalore,2013-12-01,1504.0,india,fao
bangalore,2014-01-01,1094.0,india,fao
bangalore,2014-02-01,797.0,india,fao
bangalore,2014-03-01,748.0,india,fao
bangalore,2014-04-01,712.0,india,fao
bangalore,2014-05-01,941.0,india,fao
bangalore,2014-06-01,1791.0,india,fao
bangalore,2014-07-01,2426.0,india,fao
bangalore,2014-08-01,2130.0,india,fao
bangalore,2014-09-01,1715.0,india,fao
bangalore,2014-10-01,1546.0,india,fao
bangalore,2014-11-01,1403.0,india,fao
bangalore,2014-12-01,1386.0,india,fao
bangalore,2015-01-01,1602.0,india,fao
bangalore,2015-02-01,1662.0,india,fao
bangalore,2015-03-01,1450.0,india,fao
bangalore,2015-04-01,1385.0,india,fao
bangalore,2015-05-01,1567.0,india,fao
bangalore,2015-06-01,2068.0,india,fao
bangalore,2015-07-01,2432.0,india,fao
bangalore,2015-08-01,2928.0,india,fao
bangalore,2015-09-01,3140.0,india,fao
bangalore,2015-10-01,2215.0,india,fao
bangalore,2015-11-01,1618.0,india,fao
bangalore,2015-12-01,1343.0,india,fao
bangalore,2016-01-01,1448.0,india,fao
bangalore,2016-02-01,1101.0,india,fao
bareilly(up),2014-11-01,1355.0,india,fao
bareilly(up),2014-12-01,1258.0,india,fao
bareilly(up),2015-01-01,1322.0,india,fao
bareilly(up),2015-02-01,1306.0,india,fao
bareilly(up),2015-03-01,1412.0,india,fao
bareilly(up),2015-04-01,1437.0,india,fao
bareilly(up),2015-05-01,1429.0,india,fao
bareilly(up),2015-06-01,1675.0,india,fao
bareilly(up),2015-07-01,1989.0,india,fao
bareilly(up),2015-08-01,3003.0,india,fao
bareilly(up),2015-09-01,4239.0,india,fao
bareilly(up),2015-10-01,3102.0,india,fao
bareilly(up),2015-11-01,2463.0,india,fao
bareilly(up),2015-12-01,1528.0,india,fao
bareilly(up),2016-01-01,1149.0,india,fao
bareilly(up),2016-02-01,1102.0,india,fao
belgaum(knt),2004-01-01,678.0,india,fao
belgaum(knt),2004-02-01,635.0,india,fao
belgaum(knt),2004-03-01,450.0,india,fao
belgaum(knt),2004-04-01,406.0,india,fao
belgaum(knt),2004-05-01,395.0,india,fao
belgaum(knt),2004-06-01,415.0,india,fao
belgaum(knt),2004-07-01,417.0,india,fao
belgaum(knt),2004-08-01,469.0,india,fao
belgaum(knt),2004-09-01,462.0,india,fao
belgaum(knt),2004-10-01,366.0,india,fao
belgaum(knt),2004-11-01,392.0,india,fao
belgaum(knt),2004-12-01,405.0,india,fao
belgaum(knt),2005-01-01,415.0,india,fao
belgaum(knt),2005-02-01,374.0,india,fao
belgaum(knt),2005-03-01,354.0,india,fao
belgaum(knt),2005-04-01,348.0,india,fao
belgaum(knt),2005-05-01,345.0,india,fao
belgaum(knt),2005-06-01,419.0,india,fao
belgaum(knt),2005-07-01,482.0,india,fao
belgaum(knt),2005-08-01,640.0,india,fao
belgaum(knt),2005-09-01,775.0,india,fao
belgaum(knt),2005-10-01,771.0,india,fao
belgaum(knt),2005-11-01,847.0,india,fao
belgaum(knt),2005-12-01,540.0,india,fao
belgaum(knt),2006-01-01,415.0,india,fao
belgaum(knt),2006-02-01,369.0,india,fao
belgaum(knt),2006-03-01,254.0,india,fao
belgaum(knt),2006-04-01,265.0,india,fao
belgaum(knt),2006-05-01,278.0,india,fao
belgaum(knt),2006-06-01,328.0,india,fao
belgaum(knt),2006-07-01,360.0,india,fao
belgaum(knt),2006-08-01,370.0,india,fao
belgaum(knt),2006-09-01,367.0,india,fao
belgaum(knt),2006-10-01,352.0,india,fao
belgaum(knt),2006-11-01,367.0,india,fao
belgaum(knt),2006-12-01,497.0,india,fao
belgaum(knt),2007-01-01,854.0,india,fao
belgaum(knt),2007-02-01,872.0,india,fao
belgaum(knt),2007-03-01,629.0,india,fao
belgaum(knt),2007-04-01,519.0,india,fao
belgaum(knt),2007-05-01,575.0,india,fao
belgaum(knt),2007-06-01,771.0,india,fao
belgaum(knt),2007-07-01,875.0,india,fao
belgaum(knt),2007-08-01,971.0,india,fao
belgaum(knt),2007-09-01,839.0,india,fao
belgaum(knt),2007-10-01,939.0,india,fao
belgaum(knt),2007-11-01,678.0,india,fao
belgaum(knt),2007-12-01,557.0,india,fao
belgaum(knt),2008-01-01,432.0,india,fao
belgaum(knt),2008-02-01,348.0,india,fao
belgaum(knt),2008-03-01,360.0,india,fao
belgaum(knt),2008-04-01,377.0,india,fao
belgaum(knt),2008-05-01,355.0,india,fao
belgaum(knt),2008-06-01,472.0,india,fao
belgaum(knt),2008-07-01,647.0,india,fao
belgaum(knt),2008-08-01,740.0,india,fao
belgaum(knt),2008-09-01,738.0,india,fao
belgaum(knt),2008-10-01,500.0,india,fao
belgaum(knt),2008-11-01,1019.0,india,fao
belgaum(knt),2008-12-01,1125.0,india,fao
belgaum(knt),2009-01-01,1625.0,india,fao
belgaum(knt),2009-02-01,1117.0,india,fao
belgaum(knt),2009-03-01,575.0,india,fao
belgaum(knt),2009-04-01,550.0,india,fao
belgaum(knt),2009-05-01,618.0,india,fao
belgaum(knt),2009-06-01,812.0,india,fao
belgaum(knt),2009-07-01,768.0,india,fao
belgaum(knt),2009-08-01,743.0,india,fao
belgaum(knt),2009-09-01,779.0,india,fao
belgaum(knt),2009-10-01,923.0,india,fao
belgaum(knt),2009-11-01,1145.0,india,fao
belgaum(knt),2009-12-01,1419.0,india,fao
belgaum(knt),2010-01-01,1379.0,india,fao
belgaum(knt),2010-02-01,1112.0,india,fao
belgaum(knt),2010-03-01,685.0,india,fao
belgaum(knt),2010-04-01,553.0,india,fao
belgaum(knt),2010-05-01,641.0,india,fao
belgaum(knt),2010-06-01,733.0,india,fao
belgaum(knt),2010-07-01,811.0,india,fao
belgaum(knt),2010-08-01,933.0,india,fao
belgaum(knt),2010-09-01,1150.0,india,fao
belgaum(knt),2010-10-01,900.0,india,fao
belgaum(knt),2010-11-01,1200.0,india,fao
belgaum(knt),2010-12-01,1791.0,india,fao
belgaum(knt),2011-01-01,2006.0,india,fao
belgaum(knt),2011-02-01,1004.0,india,fao
belgaum(knt),2011-03-01,533.0,india,fao
belgaum(knt),2011-04-01,480.0,india,fao
belgaum(knt),2011-05-01,450.0,india,fao
belgaum(knt),2011-06-01,488.0,india,fao
belgaum(knt),2011-07-01,607.0,india,fao
belgaum(knt),2011-08-01,750.0,india,fao
belgaum(knt),2011-09-01,900.0,india,fao
belgaum(knt),2011-10-01,875.0,india,fao
belgaum(knt),2011-11-01,729.0,india,fao
belgaum(knt),2011-12-01,684.0,india,fao
belgaum(knt),2012-01-01,497.0,india,fao
belgaum(knt),2012-02-01,414.0,india,fao
belgaum(knt),2012-03-01,440.0,india,fao
belgaum(knt),2012-04-01,514.0,india,fao
belgaum(knt),2012-05-01,519.0,india,fao
belgaum(knt),2012-06-01,608.0,india,fao
belgaum(knt),2012-07-01,711.0,india,fao
belgaum(knt),2012-08-01,890.0,india,fao
belgaum(knt),2012-09-01,748.0,india,fao
belgaum(knt),2012-10-01,731.0,india,fao
belgaum(knt),2012-11-01,1028.0,india,fao
belgaum(knt),2012-12-01,1203.0,india,fao
belgaum(knt),2013-01-01,978.0,india,fao
belgaum(knt),2013-02-01,1109.0,india,fao
belgaum(knt),2013-03-01,982.0,india,fao
belgaum(knt),2013-04-01,1025.0,india,fao
belgaum(knt),2013-05-01,1026.0,india,fao
belgaum(knt),2013-06-01,1301.0,india,fao
belgaum(knt),2013-07-01,1724.0,india,fao
belgaum(knt),2013-08-01,3340.0,india,fao
belgaum(knt),2013-09-01,3253.0,india,fao
belgaum(knt),2013-10-01,2725.0,india,fao
belgaum(knt),2013-11-01,2490.0,india,fao
belgaum(knt),2013-12-01,1571.0,india,fao
belgaum(knt),2014-01-01,904.0,india,fao
belgaum(knt),2014-02-01,608.0,india,fao
belgaum(knt),2014-03-01,534.0,india,fao
belgaum(knt),2014-04-01,731.0,india,fao
belgaum(knt),2014-05-01,747.0,india,fao
belgaum(knt),2014-06-01,1059.0,india,fao
belgaum(knt),2014-07-01,1206.0,india,fao
belgaum(knt),2014-08-01,1233.0,india,fao
belgaum(knt),2014-09-01,1105.0,india,fao
belgaum(knt),2014-10-01,1043.0,india,fao
belgaum(knt),2014-11-01,992.0,india,fao
belgaum(knt),2014-12-01,1155.0,india,fao
belgaum(knt),2015-01-01,1093.0,india,fao
belgaum(knt),2015-02-01,1032.0,india,fao
belgaum(knt),2015-03-01,1040.0,india,fao
belgaum(knt),2015-04-01,1090.0,india,fao
belgaum(knt),2015-05-01,1156.0,india,fao
belgaum(knt),2015-06-01,1369.0,india,fao
belgaum(knt),2015-07-01,1712.0,india,fao
belgaum(knt),2015-08-01,3389.0,india,fao
belgaum(knt),2015-09-01,3373.0,india,fao
belgaum(knt),2015-10-01,2175.0,india,fao
belgaum(knt),2015-11-01,1724.0,india,fao
belgaum(knt),2015-12-01,1323.0,india,fao
belgaum(knt),2016-01-01,1164.0,india,fao
belgaum(knt),2016-02-01,930.0,india,fao
bhatinda(pb),2006-01-01,500.0,india,fao
bhatinda(pb),2006-12-01,729.0,india,fao
bhatinda(pb),2007-01-01,790.0,india,fao
bhatinda(pb),2007-07-01,615.0,india,fao
bhatinda(pb),2007-08-01,546.0,india,fao
bhatinda(pb),2007-11-01,939.0,india,fao
bhatinda(pb),2007-12-01,895.0,india,fao
bhatinda(pb),2008-03-01,550.0,india,fao
bhatinda(pb),2008-04-01,533.0,india,fao
bhatinda(pb),2008-07-01,427.0,india,fao
bhatinda(pb),2008-08-01,568.0,india,fao
bhatinda(pb),2009-04-01,900.0,india,fao
bhatinda(pb),2009-05-01,658.0,india,fao
bhatinda(pb),2009-06-01,670.0,india,fao
bhatinda(pb),2009-07-01,900.0,india,fao
bhatinda(pb),2009-08-01,1038.0,india,fao
bhatinda(pb),2009-09-01,1100.0,india,fao
bhatinda(pb),2009-10-01,1551.0,india,fao
bhatinda(pb),2009-12-01,1600.0,india,fao
bhatinda(pb),2010-01-01,1700.0,india,fao
bhatinda(pb),2010-05-01,620.0,india,fao
bhatinda(pb),2010-06-01,605.0,india,fao
bhatinda(pb),2010-07-01,609.0,india,fao
bhatinda(pb),2010-08-01,699.0,india,fao
bhatinda(pb),2010-09-01,1467.0,india,fao
bhatinda(pb),2010-11-01,2823.0,india,fao
bhatinda(pb),2010-12-01,2665.0,india,fao
bhatinda(pb),2011-01-01,3121.0,india,fao
bhatinda(pb),2011-02-01,1370.0,india,fao
bhatinda(pb),2011-03-01,873.0,india,fao
bhatinda(pb),2011-04-01,688.0,india,fao
bhatinda(pb),2011-08-01,1238.0,india,fao
bhatinda(pb),2011-09-01,1231.0,india,fao
bhatinda(pb),2011-11-01,1213.0,india,fao
bhatinda(pb),2011-12-01,976.0,india,fao
bhatinda(pb),2012-01-01,684.0,india,fao
bhatinda(pb),2012-02-01,550.0,india,fao
bhatinda(pb),2012-03-01,688.0,india,fao
bhatinda(pb),2012-04-01,581.0,india,fao
bhatinda(pb),2012-05-01,562.0,india,fao
bhatinda(pb),2012-06-01,607.0,india,fao
bhatinda(pb),2012-07-01,698.0,india,fao
bhatinda(pb),2012-08-01,722.0,india,fao
bhatinda(pb),2012-09-01,709.0,india,fao
bhatinda(pb),2012-10-01,960.0,india,fao
bhatinda(pb),2012-11-01,1508.0,india,fao
bhatinda(pb),2012-12-01,1339.0,india,fao
bhatinda(pb),2013-01-01,2108.0,india,fao
bhatinda(pb),2013-02-01,1906.0,india,fao
bhatinda(pb),2013-03-01,1347.0,india,fao
bhatinda(pb),2013-04-01,1009.0,india,fao
bhatinda(pb),2013-05-01,925.0,india,fao
bhatinda(pb),2013-06-01,1284.0,india,fao
bhatinda(pb),2013-07-01,2026.0,india,fao
bhatinda(pb),2013-08-01,4065.0,india,fao
bhatinda(pb),2013-09-01,4806.0,india,fao
bhatinda(pb),2013-10-01,5018.0,india,fao
bhatinda(pb),2013-11-01,4153.0,india,fao
bhatinda(pb),2013-12-01,2751.0,india,fao
bhatinda(pb),2014-01-01,1366.0,india,fao
bhatinda(pb),2014-02-01,1466.0,india,fao
bhatinda(pb),2014-03-01,917.0,india,fao
bhatinda(pb),2014-04-01,809.0,india,fao
bhatinda(pb),2014-05-01,916.0,india,fao
bhatinda(pb),2014-06-01,1206.0,india,fao
bhatinda(pb),2014-07-01,1737.0,india,fao
bhatinda(pb),2014-08-01,1817.0,india,fao
bhatinda(pb),2014-09-01,1759.0,india,fao
bhatinda(pb),2014-10-01,1525.0,india,fao
bhatinda(pb),2014-11-01,1239.0,india,fao
bhatinda(pb),2014-12-01,2044.0,india,fao
bhatinda(pb),2015-01-01,1890.0,india,fao
bhatinda(pb),2015-02-01,1925.0,india,fao
bhatinda(pb),2015-03-01,1700.0,india,fao
bhatinda(pb),2015-04-01,1067.0,india,fao
bhatinda(pb),2015-05-01,1301.0,india,fao
bhatinda(pb),2015-06-01,1525.0,india,fao
bhatinda(pb),2015-07-01,1942.0,india,fao
bhatinda(pb),2015-08-01,3993.0,india,fao
bhatinda(pb),2015-09-01,4608.0,india,fao
bhatinda(pb),2015-10-01,3904.0,india,fao
bhatinda(pb),2015-11-01,3538.0,india,fao
bhatinda(pb),2015-12-01,1635.0,india,fao
bhatinda(pb),2016-01-01,1459.0,india,fao
bhatinda(pb),2016-02-01,1213.0,india,fao
bhavnagar(guj),1998-03-01,423.0,india,fao
bhavnagar(guj),1998-04-01,260.0,india,fao
bhavnagar(guj),1998-05-01,200.0,india,fao
bhavnagar(guj),1998-10-01,1250.0,india,fao
bhavnagar(guj),1998-11-01,1700.0,india,fao
bhavnagar(guj),1998-12-01,1041.0,india,fao
bhavnagar(guj),1999-01-01,486.0,india,fao
bhavnagar(guj),1999-02-01,308.0,india,fao
bhavnagar(guj),1999-03-01,270.0,india,fao
bhavnagar(guj),1999-04-01,314.0,india,fao
bhavnagar(guj),1999-05-01,390.0,india,fao
bhavnagar(guj),1999-12-01,259.0,india,fao
bhavnagar(guj),2000-01-01,230.0,india,fao
bhavnagar(guj),2000-02-01,216.0,india,fao
bhavnagar(guj),2000-03-01,183.0,india,fao
bhavnagar(guj),2000-04-01,241.0,india,fao
bhavnagar(guj),2001-12-01,431.0,india,fao
bhavnagar(guj),2002-01-01,261.0,india,fao
bhavnagar(guj),2002-02-01,212.0,india,fao
bhavnagar(guj),2002-03-01,221.0,india,fao
bhavnagar(guj),2002-04-01,190.0,india,fao
bhavnagar(guj),2003-12-01,618.0,india,fao
bhavnagar(guj),2004-01-01,663.0,india,fao
bhavnagar(guj),2004-02-01,647.0,india,fao
bhavnagar(guj),2004-03-01,355.0,india,fao
bhavnagar(guj),2004-04-01,252.0,india,fao
bhavnagar(guj),2004-05-01,219.0,india,fao
bhavnagar(guj),2004-11-01,365.0,india,fao
bhavnagar(guj),2004-12-01,275.0,india,fao
bhavnagar(guj),2005-01-01,270.0,india,fao
bhavnagar(guj),2005-02-01,203.0,india,fao
bhavnagar(guj),2005-03-01,195.0,india,fao
bhavnagar(guj),2005-04-01,183.0,india,fao
bhavnagar(guj),2005-05-01,197.0,india,fao
bhavnagar(guj),2005-11-01,830.0,india,fao
bhavnagar(guj),2005-12-01,558.0,india,fao
bhavnagar(guj),2006-01-01,310.0,india,fao
bhavnagar(guj),2006-02-01,164.0,india,fao
bhavnagar(guj),2006-03-01,152.0,india,fao
bhavnagar(guj),2006-04-01,139.0,india,fao
bhavnagar(guj),2006-05-01,106.0,india,fao
bhavnagar(guj),2006-11-01,415.0,india,fao
bhavnagar(guj),2006-12-01,498.0,india,fao
bhavnagar(guj),2007-01-01,792.0,india,fao
bhavnagar(guj),2007-02-01,975.0,india,fao
bhavnagar(guj),2007-03-01,706.0,india,fao
bhavnagar(guj),2007-04-01,518.0,india,fao
bhavnagar(guj),2007-12-01,503.0,india,fao
bhavnagar(guj),2008-01-01,273.0,india,fao
bhavnagar(guj),2008-02-01,209.0,india,fao
bhavnagar(guj),2008-03-01,269.0,india,fao
bhavnagar(guj),2008-04-01,198.0,india,fao
bhavnagar(guj),2008-05-01,165.0,india,fao
bhavnagar(guj),2008-12-01,1062.0,india,fao
bhavnagar(guj),2009-01-01,1066.0,india,fao
bhavnagar(guj),2009-02-01,948.0,india,fao
bhavnagar(guj),2009-03-01,795.0,india,fao
bhavnagar(guj),2009-04-01,525.0,india,fao
bhavnagar(guj),2009-05-01,370.0,india,fao
bhavnagar(guj),2009-10-01,1048.0,india,fao
bhavnagar(guj),2009-11-01,1192.0,india,fao
bhavnagar(guj),2009-12-01,1378.0,india,fao
bhavnagar(guj),2010-01-01,1199.0,india,fao
bhavnagar(guj),2010-02-01,983.0,india,fao
bhavnagar(guj),2010-03-01,669.0,india,fao
bhavnagar(guj),2010-04-01,426.0,india,fao
bhavnagar(guj),2010-05-01,386.0,india,fao
bhavnagar(guj),2010-11-01,1815.0,india,fao
bhavnagar(guj),2010-12-01,2621.0,india,fao
bhavnagar(guj),2011-01-01,2437.0,india,fao
bhavnagar(guj),2011-02-01,862.0,india,fao
bhavnagar(guj),2011-03-01,426.0,india,fao
bhavnagar(guj),2011-04-01,343.0,india,fao
bhavnagar(guj),2011-05-01,303.0,india,fao
bhavnagar(guj),2011-06-01,362.0,india,fao
bhavnagar(guj),2011-11-01,699.0,india,fao
bhavnagar(guj),2011-12-01,537.0,india,fao
bhavnagar(guj),2012-01-01,362.0,india,fao
bhavnagar(guj),2012-02-01,348.0,india,fao
bhavnagar(guj),2012-03-01,387.0,india,fao
bhavnagar(guj),2012-04-01,431.0,india,fao
bhavnagar(guj),2012-11-01,904.0,india,fao
bhavnagar(guj),2012-12-01,1098.0,india,fao
bhavnagar(guj),2013-01-01,1371.0,india,fao
bhavnagar(guj),2013-02-01,1185.0,india,fao
bhavnagar(guj),2013-03-01,924.0,india,fao
bhavnagar(guj),2013-04-01,721.0,india,fao
bhavnagar(guj),2013-05-01,534.0,india,fao
bhavnagar(guj),2013-11-01,1904.0,india,fao
bhavnagar(guj),2013-12-01,1235.0,india,fao
bhavnagar(guj),2014-01-01,923.0,india,fao
bhavnagar(guj),2014-02-01,583.0,india,fao
bhavnagar(guj),2014-03-01,722.0,india,fao
bhavnagar(guj),2014-04-01,683.0,india,fao
bhavnagar(guj),2014-05-01,737.0,india,fao
bhavnagar(guj),2014-11-01,1107.0,india,fao
bhavnagar(guj),2014-12-01,1320.0,india,fao
bhavnagar(guj),2015-01-01,1105.0,india,fao
bhavnagar(guj),2015-02-01,1364.0,india,fao
bhavnagar(guj),2015-03-01,1286.0,india,fao
bhavnagar(guj),2015-04-01,983.0,india,fao
bhavnagar(guj),2015-05-01,898.0,india,fao
bhavnagar(guj),2015-06-01,1391.0,india,fao
bhavnagar(guj),2015-09-01,2608.0,india,fao
bhavnagar(guj),2015-10-01,2058.0,india,fao
bhavnagar(guj),2015-11-01,1571.0,india,fao
bhavnagar(guj),2015-12-01,1097.0,india,fao
bhavnagar(guj),2016-01-01,969.0,india,fao
bhavnagar(guj),2016-02-01,723.0,india,fao
bhopal,2005-01-01,340.0,india,fao
bhopal,2005-02-01,275.0,india,fao
bhopal,2005-03-01,300.0,india,fao
bhopal,2005-05-01,242.0,india,fao
bhopal,2005-06-01,263.0,india,fao
bhopal,2005-07-01,350.0,india,fao
bhopal,2005-08-01,350.0,india,fao
bhopal,2005-09-01,870.0,india,fao
bhopal,2005-10-01,1625.0,india,fao
bhopal,2005-11-01,1017.0,india,fao
bhopal,2005-12-01,764.0,india,fao
bhopal,2006-01-01,394.0,india,fao
bhopal,2006-02-01,330.0,india,fao
bhopal,2006-03-01,306.0,india,fao
bhopal,2006-04-01,225.0,india,fao
bhopal,2006-05-01,215.0,india,fao
bhopal,2006-06-01,218.0,india,fao
bhopal,2009-09-01,786.0,india,fao
bhopal,2009-10-01,1328.0,india,fao
bhopal,2009-11-01,1550.0,india,fao
bhopal,2009-12-01,946.0,india,fao
bhopal,2010-01-01,1131.0,india,fao
bhopal,2010-02-01,1083.0,india,fao
bhopal,2010-03-01,692.0,india,fao
bhopal,2010-04-01,505.0,india,fao
bhopal,2010-05-01,350.0,india,fao
bhopal,2010-06-01,442.0,india,fao
bhopal,2010-07-01,625.0,india,fao
bhopal,2010-08-01,791.0,india,fao
bhopal,2010-09-01,1150.0,india,fao
bhopal,2010-10-01,1312.0,india,fao
bhopal,2010-11-01,1534.0,india,fao
bhopal,2010-12-01,1571.0,india,fao
bhopal,2011-02-01,1000.0,india,fao
bhopal,2011-07-01,750.0,india,fao
bhopal,2013-04-01,800.0,india,fao
bhopal,2015-01-01,688.0,india,fao
bhopal,2015-02-01,717.0,india,fao
bhopal,2015-03-01,740.0,india,fao
bhopal,2015-04-01,500.0,india,fao
bhopal,2015-05-01,510.0,india,fao
bhopal,2015-06-01,583.0,india,fao
bhopal,2015-07-01,683.0,india,fao
bhopal,2015-09-01,3000.0,india,fao
bhubneswer(or),2005-01-01,455.0,india,fao
bhubneswer(or),2005-02-01,398.0,india,fao
bhubneswer(or),2005-05-01,580.0,india,fao
bhubneswer(or),2005-06-01,392.0,india,fao
bhubneswer(or),2005-08-01,575.0,india,fao
bhubneswer(or),2005-09-01,1017.0,india,fao
bhubneswer(or),2005-10-01,1400.0,india,fao
bhubneswer(or),2005-11-01,1325.0,india,fao
bhubneswer(or),2005-12-01,907.0,india,fao
bhubneswer(or),2006-01-01,616.0,india,fao
bhubneswer(or),2006-02-01,463.0,india,fao
bhubneswer(or),2006-03-01,497.0,india,fao
bhubneswer(or),2006-04-01,515.0,india,fao
bhubneswer(or),2006-05-01,439.0,india,fao
bhubneswer(or),2006-06-01,463.0,india,fao
bhubneswer(or),2006-07-01,546.0,india,fao
bhubneswer(or),2006-08-01,550.0,india,fao
bhubneswer(or),2006-09-01,623.0,india,fao
bhubneswer(or),2006-10-01,649.0,india,fao
bhubneswer(or),2006-11-01,626.0,india,fao
bhubneswer(or),2006-12-01,740.0,india,fao
bhubneswer(or),2007-01-01,1061.0,india,fao
bhubneswer(or),2007-02-01,1376.0,india,fao
bhubneswer(or),2007-03-01,938.0,india,fao
bhubneswer(or),2007-04-01,708.0,india,fao
bhubneswer(or),2007-05-01,660.0,india,fao
bhubneswer(or),2007-06-01,1039.0,india,fao
bhubneswer(or),2007-07-01,1134.0,india,fao
bhubneswer(or),2007-08-01,1279.0,india,fao
bhubneswer(or),2007-09-01,1420.0,india,fao
bhubneswer(or),2007-10-01,1383.0,india,fao
bhubneswer(or),2007-11-01,1093.0,india,fao
bhubneswer(or),2007-12-01,858.0,india,fao
bhubneswer(or),2008-01-01,597.0,india,fao
bhubneswer(or),2008-02-01,488.0,india,fao
bhubneswer(or),2008-03-01,551.0,india,fao
bhubneswer(or),2008-04-01,593.0,india,fao
bhubneswer(or),2008-05-01,597.0,india,fao
bhubneswer(or),2008-06-01,644.0,india,fao
bhubneswer(or),2008-07-01,779.0,india,fao
bhubneswer(or),2008-08-01,952.0,india,fao
bhubneswer(or),2008-09-01,992.0,india,fao
bhubneswer(or),2008-10-01,905.0,india,fao
bhubneswer(or),2008-11-01,1277.0,india,fao
bhubneswer(or),2008-12-01,1350.0,india,fao
bhubneswer(or),2009-01-01,1548.0,india,fao
bhubneswer(or),2009-02-01,1589.0,india,fao
bhubneswer(or),2009-03-01,1282.0,india,fao
bhubneswer(or),2009-04-01,908.0,india,fao
bhubneswer(or),2009-05-01,902.0,india,fao
bhubneswer(or),2009-06-01,1081.0,india,fao
bhubneswer(or),2009-07-01,1075.0,india,fao
bhubneswer(or),2009-08-01,1046.0,india,fao
bhubneswer(or),2009-09-01,1072.0,india,fao
bhubneswer(or),2009-10-01,1813.0,india,fao
bhubneswer(or),2009-11-01,1983.0,india,fao
bhubneswer(or),2009-12-01,2056.0,india,fao
bhubneswer(or),2010-01-01,1807.0,india,fao
bhubneswer(or),2010-02-01,1533.0,india,fao
bhubneswer(or),2010-03-01,1031.0,india,fao
bhubneswer(or),2010-04-01,843.0,india,fao
bhubneswer(or),2010-05-01,776.0,india,fao
bhubneswer(or),2010-06-01,892.0,india,fao
bhubneswer(or),2010-07-01,1019.0,india,fao
bhubneswer(or),2010-08-01,1077.0,india,fao
bhubneswer(or),2010-09-01,1360.0,india,fao
bhubneswer(or),2010-10-01,1823.0,india,fao
bhubneswer(or),2010-11-01,2161.0,india,fao
bhubneswer(or),2010-12-01,2897.0,india,fao
bhubneswer(or),2011-01-01,3638.0,india,fao
bhubneswer(or),2011-02-01,1490.0,india,fao
bhubneswer(or),2011-03-01,924.0,india,fao
bhubneswer(or),2011-04-01,787.0,india,fao
bhubneswer(or),2011-05-01,754.0,india,fao
bhubneswer(or),2011-06-01,853.0,india,fao
bhubneswer(or),2011-07-01,1103.0,india,fao
bhubneswer(or),2011-08-01,1371.0,india,fao
bhubneswer(or),2011-09-01,1407.0,india,fao
bhubneswer(or),2011-10-01,1289.0,india,fao
bhubneswer(or),2011-11-01,1286.0,india,fao
bhubneswer(or),2011-12-01,1024.0,india,fao
bhubneswer(or),2012-01-01,822.0,india,fao
bhubneswer(or),2012-02-01,675.0,india,fao
bhubneswer(or),2012-03-01,713.0,india,fao
bhubneswer(or),2012-04-01,825.0,india,fao
bhubneswer(or),2012-05-01,838.0,india,fao
bhubneswer(or),2012-06-01,802.0,india,fao
bhubneswer(or),2012-07-01,921.0,india,fao
bhubneswer(or),2012-08-01,1006.0,india,fao
bhubneswer(or),2012-09-01,964.0,india,fao
bhubneswer(or),2012-10-01,1202.0,india,fao
bhubneswer(or),2012-11-01,1590.0,india,fao
bhubneswer(or),2012-12-01,1604.0,india,fao
bhubneswer(or),2013-01-01,1650.0,india,fao
bhubneswer(or),2013-04-01,1146.0,india,fao
bhubneswer(or),2013-05-01,1148.0,india,fao
bhubneswer(or),2013-06-01,1638.0,india,fao
bhubneswer(or),2013-07-01,2479.0,india,fao
bhubneswer(or),2013-08-01,3947.0,india,fao
bhubneswer(or),2013-09-01,4350.0,india,fao
bhubneswer(or),2013-10-01,4632.0,india,fao
bhubneswer(or),2013-11-01,4094.0,india,fao
bhubneswer(or),2013-12-01,2442.0,india,fao
bhubneswer(or),2014-01-01,1399.0,india,fao
bhubneswer(or),2014-02-01,1079.0,india,fao
bhubneswer(or),2014-03-01,1196.0,india,fao
bhubneswer(or),2014-04-01,1165.0,india,fao
bhubneswer(or),2014-05-01,1338.0,india,fao
bhubneswer(or),2014-06-01,1456.0,india,fao
bhubneswer(or),2014-07-01,2360.0,india,fao
bhubneswer(or),2014-08-01,2195.0,india,fao
bhubneswer(or),2014-09-01,1931.0,india,fao
bhubneswer(or),2014-10-01,1838.0,india,fao
bhubneswer(or),2014-11-01,2003.0,india,fao
bhubneswer(or),2014-12-01,2049.0,india,fao
bhubneswer(or),2015-01-01,1754.0,india,fao
bhubneswer(or),2015-02-01,2081.0,india,fao
bhubneswer(or),2015-03-01,1861.0,india,fao
bhubneswer(or),2015-04-01,1578.0,india,fao
bhubneswer(or),2015-05-01,1560.0,india,fao
bhubneswer(or),2015-06-01,2219.0,india,fao
